id,text,associated_user,lang,time_zone,geolocation,recorded_at,occurred_at
12494,"RT @Stonewall_77: Listen Up, Big Media: Obama Global Disapproval at 8 Year High. Brexit, Amexit. Your Time Is Near. https://t.co/aKhJKQAXt0…",739816769884291073,en,,,2016-10-19 20:20:55.539075,2016-10-19 20:20:55
12495,RT @CantSwingACat: Britain's Brexit plan reminds me of the time the school's roof collapsed &amp; we sold rice crispy cakes 'cause we were 10 &amp;…,31177767,en,London,,2016-10-19 20:20:56.384801,2016-10-19 20:20:56
12496,RT @MSmithsonPB: Corbyn defeated over Commons Brexit Committee chair. He wanted leaver Hoey. Benn won,50443247,en,,,2016-10-19 20:20:56.496888,2016-10-19 20:20:56
12497,RT @JeremyCorbyn4PM: The Tories' shambolic approach to Brexit mixed with their policies has run our country into the ground. Longterm in… ,3367364403,en,,,2016-10-19 20:20:56.676459,2016-10-19 20:20:56
12498,"RT @faisalislam: Here is where Brexit case claimant lawyer uses Amber Rudd's foreign list conference idea, to illustrate lost EU rig… ",185878842,en,Edinburgh,,2016-10-19 20:20:57.478075,2016-10-19 20:20:57
12499,"RT @jelle_simons: UK's Brexit Trade Plan Involves Selling Beef To Japan, Where British Beef Is Banned https://t.co/F0aE25tgpA via @alberton…",55826082,en,,,2016-10-19 20:20:58.148331,2016-10-19 20:20:57
12500,RT @robmcd85: @Uigeach1 @skellyphone Aye. Empire biscuits could keep these isles afloat post #Brexit 😛,227112381,en,,,2016-10-19 20:20:58.530029,2016-10-19 20:20:58
12501,RT @Copa90: The most pointless attack on Sterling since Brexit.,1624270832,en,,,2016-10-19 20:20:58.588132,2016-10-19 20:20:58
12502,"RT @Shrink_at_Large: Number 10 just confirmed MPs will get a vote on Brexit, but only after Article 50 is triggered. Maybe the most stupid…",2653586448,en,,,2016-10-19 20:20:58.702513,2016-10-19 20:20:58
12503,"RT @_hanimustafa: Ros used to be in Labour, Lib Dems, &amp; now the Tories &amp; during the ref, she ordered ppl not to defy their MPs by vot… ",2830163865,en,Dublin,,2016-10-19 20:20:59.655811,2016-10-19 20:20:59
12504,"RT @jelle_simons: ""Brexit is built on an alliance of arrogance, ignorance &amp; nostalgia"" 
South China Morning Post https://t.co/1JFT7UJcdu vi…",2494087709,en,,,2016-10-19 20:21:00.059113,2016-10-19 20:20:59
12505,RT @lsebrexitvote: 'It is hard to exaggerate the scale of the disaster the British people have inflicted upon themselves' https://t.co/am0U…,1028855810,en,,,2016-10-19 20:21:00.362502,2016-10-19 20:21:00
12506,RT @cnni: Brexit campaign leader Nigel Farage says Donald Trump should focus on core issues on final debate… ,3362016513,en,London,,2016-10-19 20:21:01.224015,2016-10-19 20:21:00
12507,RT @LibDemPress: A good Lib Dem result in Witney is the best way to stop a hard Brexit and disastrous exit from Single Market https://t.co/…,59746695,en,London,,2016-10-19 20:21:01.481418,2016-10-19 20:21:01
12508,RT @CantSwingACat: Britain's Brexit plan reminds me of the time the school's roof collapsed &amp; we sold rice crispy cakes 'cause we were 10 &amp;…,362111282,en,Greenland,,2016-10-19 20:21:02.431536,2016-10-19 20:21:02
12509,RT @Copa90: The most pointless attack on Sterling since Brexit.,126550479,en,New Delhi,,2016-10-19 20:21:02.877947,2016-10-19 20:21:02
12510,RT @Copa90: The most pointless attack on Sterling since Brexit.,2452978386,en,Yerevan,,2016-10-19 20:21:04.2688,2016-10-19 20:21:04
12511,RT @Rockprincess818: Betting patterns looking identical to Brexit. British bookies moved the line towards Trump 4 times just this week.  ht…,20012132,en,Central Time (US & Canada),,2016-10-19 20:21:05.541503,2016-10-19 20:21:05
12512,"RT @GuidoFawkes: No, Commons Vote on EU Trade Deal Does Not Threaten Brexit https://t.co/G8KbuuTF9b",2340176491,en,Pacific Time (US & Canada),,2016-10-19 20:21:06.953311,2016-10-19 20:21:06
12514,"RT @ChristianGuy_: Given the state of Labour, these Select Committees (&amp; others) are essentially now the only hope of official Opposit… ",268498675,en,London,,2016-10-19 20:21:07.120491,2016-10-19 20:21:06
12515,RT @l0ttiehall: Selasi didn't get through to the final wtf 😭😭worst thing to happen since brexit #GBBO,1694645995,en,Amsterdam,,2016-10-19 20:21:07.208707,2016-10-19 20:21:07
12516,"RT @CloughOlive: ""Pro-#Brexit politicians' compasses are set not by the interests of the British people but by...English nationalism… ",3340908196,en,Pacific Time (US & Canada),,2016-10-19 20:21:08.41086,2016-10-19 20:21:08
12517,RT @MartinJHughes: UK cannot ditch #ECHR. Would be in breach of Belfast Agreement between UK and Ireland which is registered as intern… ,21513653,en,London,,2016-10-19 20:21:09.756806,2016-10-19 20:21:09
12518,RT @CantSwingACat: Britain's Brexit plan reminds me of the time the school's roof collapsed &amp; we sold rice crispy cakes 'cause we were 10 &amp;…,15852088,en,Dublin,,2016-10-19 20:21:09.898253,2016-10-19 20:21:09
12519,RT @Copa90: The most pointless attack on Sterling since Brexit.,1025021834,en,,,2016-10-19 20:21:10.049228,2016-10-19 20:21:09
12520,RT @TradeNewsCentre: Did the vote on #Brexit clearly mean leaving EU Single Market?,328577933,en,London,,2016-10-19 20:21:10.091999,2016-10-19 20:21:09
12521,"RT @Shrink_at_Large: Number 10 just confirmed MPs will get a vote on Brexit, but only after Article 50 is triggered. Maybe the most stupid…",217166870,en,Madrid,,2016-10-19 20:21:10.299212,2016-10-19 20:21:10
12522,RT @Rockprincess818: Betting patterns looking identical to Brexit. British bookies moved the line towards Trump 4 times just this week.  ht…,637096765,en,,,2016-10-19 20:21:11.275028,2016-10-19 20:21:11
12523,RT @ScotGovEurope: .@FionaHyslop &amp; @Feorlean meeting EU lead Brexit negotiator @GuyVerhofstadt for another positive discussion on Scot… ,2782416940,en,,,2016-10-19 20:21:12.11233,2016-10-19 20:21:11
12524,RT @Copa90: The most pointless attack on Sterling since Brexit.,74403029,en,London,,2016-10-19 20:21:12.885266,2016-10-19 20:21:12
12525,"RT @nickreeves9876: Across 18 European countries, in first 8 months of 2016, more 250% increase in applications for citizenship https://t.c…",776879232106594305,en,,,2016-10-19 20:21:13.037464,2016-10-19 20:21:12
12526,RT @dinosaurblue: Frankly I consider Saudi Arabia to be an untapped market for Carling. https://t.co/fL2rlDq6Sa,293439146,en,Amsterdam,,2016-10-19 20:21:13.661342,2016-10-19 20:21:13
12527,RT @RitzyBacon2: Amazing how the mainstream media .. SAYS NOTHING about 👇🏻🇺🇸 #christians #ccot #pjnet #MAGA #VoteTrump2016… ,750377949065535488,en,,,2016-10-19 20:21:14.297572,2016-10-19 20:21:14
12528,RT @PrisonPlanet: The hatred that has swept Britain since Brexit is disgusting. https://t.co/KtOuTk3yvE,753297932,en,,,2016-10-19 20:21:15.045226,2016-10-19 20:21:14
12529,RT @CantSwingACat: Britain's Brexit plan reminds me of the time the school's roof collapsed &amp; we sold rice crispy cakes 'cause we were 10 &amp;…,164861971,en,London,,2016-10-19 20:21:17.582186,2016-10-19 20:21:17
12530,RT @JohnSimpsonNews: Cabinet told that after hard #Brexit UK will have to increase trade with 10 main non-EU partners by 37% just to keep i…,366721980,en,,,2016-10-19 20:21:17.705786,2016-10-19 20:21:17
12531,RT @Copa90: The most pointless attack on Sterling since Brexit.,413912975,en,,,2016-10-19 20:21:18.636598,2016-10-19 20:21:18
12532,RT @BullionsFilm: The most pointless attack on Sterling since Brexit.,2940662890,en,Pacific Time (US & Canada),,2016-10-19 20:21:19.243934,2016-10-19 20:21:19
12533,RT @RogerSnape: Philip Hammond attempts to ease concerns over hard #BrexitFail https://t.co/6cKcxNW6zD,784406878960902144,en,Pacific Time (US & Canada),,2016-10-19 20:21:19.524913,2016-10-19 20:21:19
12534,"RT @BrexitCentral: .@DanielJHannan: Cheer up @nick_clegg, we’ll all save cash in Brexit Britain so stop insulting us https://t.co/2svrNZCC3w",452098509,en,London,,2016-10-19 20:21:20.398878,2016-10-19 20:21:20
12535,RT @Copa90: The most pointless attack on Sterling since Brexit.,3974222441,en,,,2016-10-19 20:21:21.26744,2016-10-19 20:21:21
12536,"RT @LinesnCircles: Vote against #Brexit #Witney so we can have food back on our shelves, petrol we can afford and holidays we can go o… ",2350648896,en,,,2016-10-19 21:20:43.883781,2016-10-19 21:20:43
12537,RT @Derby4Europe: EU leaders line up to insist UK will pay a high price for Brexit stance | Politics | The Guardian https://t.co/gbn7TIGpvz,593489104,en,,,2016-10-19 21:20:44.053259,2016-10-19 21:20:43
12538,RT @AngusRobertson: Disgracefully 293 MPs opposed this moderate and inclusive motion about EU nationals. Thanks to the 250 who voted fo… ,1628616482,en,,,2016-10-19 21:20:44.974549,2016-10-19 21:20:44
12539,RT @Adam8Knight: #WitneyByElection tomorrow. Reminder that I am endorsing @lizleffman as believe we need to unite to fight the 'hard' Brexi…,374679465,en,London,,2016-10-19 21:20:45.284681,2016-10-19 21:20:45
12540,RT @Independent: Banks are exploring escaping Britain and moving to Luxembourg after Brexit https://t.co/JVUXJ3g9zZ,962311789,en,London,,2016-10-19 21:20:45.72929,2016-10-19 21:20:45
12541,RT @corrydes: @nickreeves9876 On not one of vote to leaves adverts did it tell us we were voting away our own freedom! #Brexit is… ,236020139,en,Dublin,,2016-10-19 21:20:46.627895,2016-10-19 21:20:46
12542,RT @Undercover_mole: The pound has fallen more since we voted to leave than it did in the financial crash in 2008. #Brexit is madness. http…,948978698,en,,,2016-10-19 21:20:46.928008,2016-10-19 21:20:46
12543,RT @JohnSimpsonNews: Cabinet told that after hard #Brexit UK will have to increase trade with 10 main non-EU partners by 37% just to keep i…,85967364,en,London,,2016-10-19 21:20:47.605446,2016-10-19 21:20:47
12544,RT @Rockprincess818: Betting patterns looking identical to Brexit. British bookies moved the line towards Trump 4 times just this week.  ht…,12912542,en,London,,2016-10-19 21:20:47.70721,2016-10-19 21:20:47
12545,RT @weegingerdug: Relax Scotland. The UK goverment has revealed its plan for Brexit. https://t.co/i7rJVUmalz,3376438588,en,,,2016-10-19 21:20:48.060326,2016-10-19 21:20:47
12546,"RT @zaktarin: I can't handle this.. this is worse than Brexit. 
#Selasi
#GBBO",4203325019,en,,,2016-10-19 21:20:49.360859,2016-10-19 21:20:49
12547,RT @JohnSimpsonNews: Cabinet told that after hard #Brexit UK will have to increase trade with 10 main non-EU partners by 37% just to keep i…,29412015,en,London,,2016-10-19 21:20:49.470771,2016-10-19 21:20:49
12548,"RT @Y_Eurosceptics: No, it's a vote between democracy, sovereignty &amp; self-government or subverting the will of the British people. https://…",20147339,en,London,,2016-10-19 21:20:49.882406,2016-10-19 21:20:49
12549,"RT @JellyWobbleBott: The grim reality of Brexit increases with each passing day! Eventually, The Daily Mail, Express &amp; Sun will be power… ",20434170,en,Edinburgh,,2016-10-19 21:20:50.639549,2016-10-19 21:20:50
12550,RT @iainmacwhirter: May's cabinet ministers are heading for a realty check as Brexit turns into regrexit. My @heraldscotland column tomorro…,962311789,en,London,,2016-10-19 21:20:51.71485,2016-10-19 21:20:51
12551,"RT @Otto_English: Donald Trump: ""we're going to do a Brexit"" https://t.co/Z0GaMz3MVn",1718678514,en,Amsterdam,,2016-10-19 21:20:52.10626,2016-10-19 21:20:51
12552,RT @Cartoon4sale: Martin Rowson on the Government's plans for Brexit - political cartoon gallery https://t.co/bsKbWboQyS,4383400817,en,,,2016-10-19 21:20:53.042994,2016-10-19 21:20:52
12553,RT @ralphshields313: #Vegas would enjoy you visit ! I was down at UNLV alot of the Protesters I know and they are paid protestors https://t…,758897050058534912,en,,,2016-10-19 21:20:53.906135,2016-10-19 21:20:53
12554,"RT @ExcelPope: Really looking forward to Football Manager 2017, with its, now famous, Brexit mode.  Shame about the bugs, really. https://t…",16883647,en,Europe/London,,2016-10-19 21:20:53.911117,2016-10-19 21:20:53
12555,RT @CantSwingACat: Britain's Brexit plan reminds me of the time the school's roof collapsed &amp; we sold rice crispy cakes 'cause we were 10 &amp;…,226555114,en,London,,2016-10-19 21:20:55.054712,2016-10-19 21:20:54
12556,RT @lsebrexitvote: 'It is hard to exaggerate the scale of the disaster the British people have inflicted upon themselves' https://t.co/am0U…,2365368334,en,,,2016-10-19 21:20:55.566024,2016-10-19 21:20:55
12557,RT @DickWinchester: Hello @scottishlabour  You YES yet? https://t.co/NqPOc0C8i1,1460760312,en,Amsterdam,,2016-10-19 21:20:55.672906,2016-10-19 21:20:55
12558,RT @1jamiefoster: Choosing Benn over @KateHoeyMP tells us exactly why parliament shouldn't be trusted to have anything to do with… ,747026186,en,Amsterdam,,2016-10-19 21:20:56.023559,2016-10-19 21:20:55
12559,"RT @Scientists4EU: Japan, Ireland, EU all seem to have more open discussions of Brexit than our own secretive, confused, rhetoric-bran… ",138015281,en,London,,2016-10-19 21:20:56.305168,2016-10-19 21:20:56
12560,RT @rachelharms_: Selasi leaving bake off is worse than Brexit,2838574155,en,,,2016-10-19 21:20:56.520365,2016-10-19 21:20:56
12561,"RT @YESthatcherDead: LABOUR/BREXIT POLL plz RT

If @UKlabour succeed in preventing/trashing #Brexit

Would they win the next general electi…",2828727288,en,,,2016-10-19 21:20:57.052158,2016-10-19 21:20:56
12562,RT @vjl2: Note the 288 conservatives #WitneyByElection https://t.co/hO4TC8wANJ,522501686,en,,,2016-10-19 21:20:57.16554,2016-10-19 21:20:56
12563,RT @Nebula_Jones: Logic like this is the reason brexit happened https://t.co/43Dv3d5xTF,624076461,en,London,,2016-10-19 21:20:57.310293,2016-10-19 21:20:57
12564,RT @GouldSam: Fury as House of Lords try to 'subvert #Brexit verdict' by demanding parliamentary vote https://t.co/03NM6bZesL,182366037,en,Hawaii,,2016-10-19 21:20:57.456386,2016-10-19 21:20:57
12565,"RT @rickburin: Children in Northern Ireland looking over the Brexit Wall into the opulent, Marmite-rich land of Ireland, 2019. https://t.co…",493561973,en,,,2016-10-19 21:20:57.632079,2016-10-19 21:20:57
12566,RT @Independent: The betting pattern that called Brexit has a terrifying prediction about the US election https://t.co/rA2HxQJ1cc,2586046706,en,Dublin,,2016-10-19 21:20:57.734708,2016-10-19 21:20:57
12567,"RT @ollypenderghast: First Brexit, then Alaska winning All Stars and you just know Trump will get elected and Candice will win Bake Off. De…",435974699,en,Casablanca,,2016-10-19 21:20:57.744077,2016-10-19 21:20:57
12568,"RT @GeoffShadbold: This is magnificent.

⚡️ “Anti-Brexit traitors outed on twitter” by @hrtbps

https://t.co/uTf07nEI6d",27241881,en,London,,2016-10-19 21:20:57.824054,2016-10-19 21:20:57
12569,RT @CantSwingACat: Britain's Brexit plan reminds me of the time the school's roof collapsed &amp; we sold rice crispy cakes 'cause we were 10 &amp;…,79132023,en,London,,2016-10-19 21:20:58.970546,2016-10-19 21:20:58
12570,"RT @JolyonMaugham: How do you balance efficacy and democratic accountability, a question faced by both the EU Commission and DexEU. https:/…",547705963,en,Brussels,,2016-10-19 21:20:59.326467,2016-10-19 21:20:59
12571,RT @Rockprincess818: Betting patterns looking identical to Brexit. British bookies moved the line towards Trump 4 times just this week.  ht…,730131344253198336,en,,,2016-10-19 21:20:59.536816,2016-10-19 21:20:59
12572,RT @drraggarwal: apparently @BBCJonSopel says Trump is saying his campaign needs 2 do a #Brexit - well USA that's been good 4 us not. £ low…,383106579,en,,,2016-10-19 21:20:59.550971,2016-10-19 21:20:59
12573,RT @JimmyRushmore: How much evidence will people need before they accept that Corbyn always wanted Remain to lose? https://t.co/Nl68goXQGo,3390623309,en,,,2016-10-19 21:21:00.091772,2016-10-19 21:20:59
12574,RT @Independent: The betting pattern that called Brexit has a terrifying prediction about the US election https://t.co/rA2HxQJ1cc,2737963697,en,,,2016-10-19 21:21:00.511479,2016-10-19 21:21:00
12575,"RT @TheDrum: Regardless of Brexit, Britain's creative industries are 'open for business'. We launched #CreateBritain to prove it… ",82153319,en,London,,2016-10-19 21:21:00.855573,2016-10-19 21:21:00
12576,RT @SarahChampionMP: Huge congratulations to @YvetteCooperMP as new Home Affairs select committee Chair and @hilarybennmp as new Brexit Cha…,232351516,en,Hawaii,,2016-10-19 21:21:01.139665,2016-10-19 21:21:00
12577,RT @hilarybennmp: Thanks for your kind words on my election as Brexit Committee Chair. Parliament has a serious job to do to get the best d…,857704350,en,London,,2016-10-19 21:21:01.399391,2016-10-19 21:21:01
12578,RT @lsebrexitvote: 'It is hard to exaggerate the scale of the disaster the British people have inflicted upon themselves' https://t.co/am0U…,949493058,en,Casablanca,,2016-10-19 21:21:01.904565,2016-10-19 21:21:01
12579,"RT @prospect_uk: Michael Heseltine: Brexit ""is no more scary than it was before. And it was very scary before"" https://t.co/rRFRGPrsP5",1348132278,en,London,,2016-10-19 21:21:02.12831,2016-10-19 21:21:01
